domain_code,domain,area_code_fao,area,item_code_fao,item,year_code,year,flag,flag_description,area_harvested,production
QCL,Crops and livestock products,91,Guyana,236,Soybeans,1997,1997,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,1998,1998,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,1999,1999,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2000,2000,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2001,2001,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2002,2002,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2003,2003,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2004,2004,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2005,2005,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2006,2006,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2007,2007,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2008,2008,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2009,2009,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2010,2010,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2011,2011,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2012,2012,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2013,2013,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2014,2014,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2015,2015,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2016,2016,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2017,2017,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2018,2018,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,2019,2019,M,Data not available,NA,NA
QCL,Crops and livestock products,91,Guyana,236,Soybeans,1972,1972,NA,Official data,NA,5
QCL,Crops and livestock products,91,Guyana,236,Soybeans,1976,1976,NA,Official data,NA,3
QCL,Crops and livestock products,91,Guyana,236,Soybeans,1977,1977,NA,Official data,NA,3
QCL,Crops and livestock products,169,Paraguay,56,Maize,1961,1961,NA,Official data,91600,110000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1962,1962,NA,Official data,95000,123500
QCL,Crops and livestock products,169,Paraguay,56,Maize,1963,1963,NA,Official data,96000,120000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1964,1964,NA,Official data,158800,206000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1965,1965,NA,Official data,161500,210000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1966,1966,NA,Official data,150500,165500
QCL,Crops and livestock products,169,Paraguay,56,Maize,1967,1967,NA,Official data,173080,225000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1968,1968,NA,Official data,180000,180000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1969,1969,NA,Official data,127500,153000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1970,1970,NA,Official data,167000,220000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1971,1971,NA,Official data,190100,230500
QCL,Crops and livestock products,169,Paraguay,56,Maize,1972,1972,NA,Official data,184400,209300
QCL,Crops and livestock products,169,Paraguay,56,Maize,1973,1973,NA,Official data,185600,246000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1974,1974,NA,Official data,206100,281595
QCL,Crops and livestock products,169,Paraguay,56,Maize,1975,1975,NA,Official data,222600,300754
QCL,Crops and livestock products,169,Paraguay,56,Maize,1976,1976,NA,Official data,257300,351458
QCL,Crops and livestock products,169,Paraguay,56,Maize,1977,1977,NA,Official data,288100,400983
QCL,Crops and livestock products,169,Paraguay,56,Maize,1978,1978,NA,Official data,272900,355400
QCL,Crops and livestock products,169,Paraguay,56,Maize,1979,1979,*,Unofficial figure,226000,340000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1980,1980,*,Unofficial figure,226000,351000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1981,1981,*,Unofficial figure,195000,314000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1982,1982,*,Unofficial figure,231000,344000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1983,1983,*,Unofficial figure,170000,262000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1984,1984,*,Unofficial figure,168000,241000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1985,1985,*,Unofficial figure,156000,265000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1986,1986,*,Unofficial figure,154000,262000
QCL,Crops and livestock products,169,Paraguay,56,Maize,1987,1987,*,Unofficial figure,161000,NA
QCL,Crops and livestock products,169,Paraguay,56,Maize,1988,1988,*,Unofficial figure,183000,NA
QCL,Crops and livestock products,169,Paraguay,56,Maize,1989,1989,*,Unofficial figure,185000,NA
QCL,Crops and livestock products,169,Paraguay,56,Maize,1990,1990,*,Unofficial figure,191000,NA
QCL,Crops and livestock products,169,Paraguay,56,Maize,1991,1991,NA,Official data,243213,401339
QCL,Crops and livestock products,169,Paraguay,56,Maize,1992,1992,NA,Official data,258000,449700
QCL,Crops and livestock products,169,Paraguay,56,Maize,1993,1993,NA,Official data,249081,439130
QCL,Crops and livestock products,169,Paraguay,56,Maize,1994,1994,NA,Official data,218385,461665
QCL,Crops and livestock products,169,Paraguay,56,Maize,1995,1995,NA,Official data,330901,816018
QCL,Crops and livestock products,169,Paraguay,56,Maize,1996,1996,NA,Official data,324431,653731
QCL,Crops and livestock products,169,Paraguay,56,Maize,1997,1997,NA,Official data,383851,1054938
QCL,Crops and livestock products,169,Paraguay,56,Maize,1998,1998,NA,Official data,355320,873216
QCL,Crops and livestock products,169,Paraguay,56,Maize,1999,1999,NA,Official data,356302,816545
QCL,Crops and livestock products,169,Paraguay,56,Maize,2000,2000,NA,Official data,331725,647270
QCL,Crops and livestock products,169,Paraguay,56,Maize,2001,2001,NA,Official data,406365,947167
QCL,Crops and livestock products,169,Paraguay,56,Maize,2002,2002,NA,Official data,369960,867270
QCL,Crops and livestock products,169,Paraguay,56,Maize,2003,2003,NA,Official data,442600,1055536
QCL,Crops and livestock products,169,Paraguay,56,Maize,2004,2004,NA,Official data,440000,1120000
QCL,Crops and livestock products,169,Paraguay,56,Maize,2005,2005,NA,Official data,400000,830000
QCL,Crops and livestock products,169,Paraguay,56,Maize,2006,2006,NA,Official data,616002,1652688
QCL,Crops and livestock products,169,Paraguay,56,Maize,2007,2007,NA,Official data,725250,2008943
QCL,Crops and livestock products,169,Paraguay,56,Maize,2008,2008,NA,Official data,858101,2471711
QCL,Crops and livestock products,169,Paraguay,56,Maize,2009,2009,NA,Official data,774100,1857840
QCL,Crops and livestock products,169,Paraguay,56,Maize,2010,2010,NA,Official data,794034,3108821
QCL,Crops and livestock products,169,Paraguay,56,Maize,2011,2011,NA,Official data,853592,3345877
QCL,Crops and livestock products,169,Paraguay,56,Maize,2012,2012,NA,Official data,995000,3079525
QCL,Crops and livestock products,169,Paraguay,56,Maize,2013,2013,NA,Official data,1030003,4120000
QCL,Crops and livestock products,169,Paraguay,56,Maize,2014,2014,NA,Official data,800000,3200000
QCL,Crops and livestock products,169,Paraguay,56,Maize,2015,2015,NA,Official data,950000,4985881
QCL,Crops and livestock products,169,Paraguay,56,Maize,2016,2016,NA,Official data,960000,5152320
QCL,Crops and livestock products,169,Paraguay,56,Maize,2017,2017,NA,Official data,940000,5155900
QCL,Crops and livestock products,169,Paraguay,56,Maize,2018,2018,NA,Official data,1070000,5344650
QCL,Crops and livestock products,169,Paraguay,56,Maize,2019,2019,NA,Official data,1085005,5576900
QCL,Crops and livestock products,169,Paraguay,56,Maize,1987,1987,NA,Official data,NA,290543
QCL,Crops and livestock products,169,Paraguay,56,Maize,1988,1988,NA,Official data,NA,348071
QCL,Crops and livestock products,169,Paraguay,56,Maize,1989,1989,NA,Official data,NA,367955
QCL,Crops and livestock products,169,Paraguay,56,Maize,1990,1990,NA,Official data,NA,420019
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1961,1961,NA,Official data,8500,18700
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1962,1962,NA,Official data,7000,16800
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1963,1963,NA,Official data,7000,16000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1964,1964,NA,Official data,8000,20000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1965,1965,NA,Official data,8000,21600
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1966,1966,NA,Official data,4600,10100
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1967,1967,NA,Official data,7280,18170
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1968,1968,NA,Official data,9334,20802
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1969,1969,NA,Official data,10226,27157
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1970,1970,NA,Official data,22999,45218
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1971,1971,NA,Official data,22700,47200
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1972,1972,NA,Official data,21600,38800
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1973,1973,NA,Official data,21436,41614
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1974,1974,NA,Official data,22900,50688
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1975,1975,NA,Official data,24600,55869
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1976,1976,NA,Official data,28100,56748
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1977,1977,NA,Official data,33600,68677
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1978,1978,NA,Official data,31800,58233
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1979,1979,NA,Official data,30100,56894
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1980,1980,NA,Official data,24000,40800
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1981,1981,NA,Official data,23343,44500
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1982,1982,NA,Official data,31400,63100
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1983,1983,NA,Official data,33900,72641
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1984,1984,NA,Official data,36500,79700
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1985,1985,NA,Official data,39000,97207
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1986,1986,NA,Official data,31100,62406
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1987,1987,NA,Official data,40900,105239
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1988,1988,NA,Official data,33400,81394
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1989,1989,NA,Official data,32400,87466
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1990,1990,NA,Official data,34000,85701
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1991,1991,NA,Official data,10700,33917
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1992,1992,NA,Official data,11530,44180
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1993,1993,NA,Official data,18125,68358
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1994,1994,NA,Official data,18134,72146
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1995,1995,NA,Official data,19480,80146
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1996,1996,NA,Official data,20790,76282
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1997,1997,NA,Official data,22025,81465
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1998,1998,NA,Official data,20860,80921
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",1999,1999,NA,Official data,27770,128093
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2000,2000,NA,Official data,26252,101049
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2001,2001,NA,Official data,26680,106179
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2002,2002,NA,Official data,27026,104973
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2003,2003,NA,Official data,30303,110250
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2004,2004,NA,Official data,31000,125000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2005,2005,NA,Official data,33500,102000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2006,2006,NA,Official data,42000,126000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2007,2007,NA,Official data,42000,130000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2008,2008,NA,Official data,33870,144692
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2009,2009,NA,Official data,50000,215000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2010,2010,NA,Official data,59476,315213
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2011,2011,NA,Official data,78606,408246
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2012,2012,NA,Official data,80000,396000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2013,2013,NA,Official data,98000,617400
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2014,2014,NA,Official data,120000,804000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2015,2015,NA,Official data,128000,857771
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2016,2016,NA,Official data,130000,858000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2017,2017,NA,Official data,140000,924000
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2018,2018,NA,Official data,142000,894600
QCL,Crops and livestock products,169,Paraguay,27,"Rice, paddy",2019,2019,NA,Official data,162000,1069200
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1961,1961,NA,Official data,1300,2100
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1962,1962,NA,Official data,1800,2900
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1963,1963,NA,Official data,4500,8267
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1964,1964,NA,Official data,6250,19098
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1965,1965,NA,Official data,11250,21654
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1966,1966,NA,Official data,14280,21555
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1967,1967,NA,Official data,12860,18411
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1968,1968,NA,Official data,8400,28508
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1969,1969,NA,Official data,12220,34177
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1970,1970,NA,Official data,28300,41293
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1971,1971,NA,Official data,54600,75300
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1972,1972,NA,Official data,75800,97100
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1973,1973,NA,Official data,81381,122541
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1974,1974,NA,Official data,127300,181262
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1975,1975,NA,Official data,150200,220086
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1976,1976,NA,Official data,173400,283547
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1977,1977,NA,Official data,228800,376859
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1978,1978,NA,Official data,272200,333130
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1979,1979,NA,Official data,360300,549200
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1980,1980,NA,Official data,475300,537300
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1981,1981,NA,Official data,396100,761200
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1982,1982,NA,Official data,502200,756600
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1983,1983,NA,Official data,576800,849733
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1984,1984,NA,Official data,638800,975404
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1985,1985,NA,Official data,718800,1172467
QCL,Crops and livestock products,169,Paraguay,236,Soybeans,1986,1986,NA,Official data,539300,NA
